date,income,outcome,balance,Тип дня,Рабочий день (1/0),НДС,НДФЛ,Страховые взносы,Акцизы,Налог на имущество организаций,Транспортный налог,Налог на землю,Налог на прибыль,digitalization_level,age_0_14,age_15_64,age_65_plus,population_density,consumer_confidence_index,gdp_per_capita,unemployment_rate,trade_balance,inflation_rate,CLOSE,USD_Rate
2018-11-21,1.329861499654752,1.408863172901569,-0.07900167324681706,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2357.97,66.05059814453125
2018-11-22,1.540532628312931,1.382529281819297,0.1580033464936339,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2369.53,65.66619873046875
2018-11-23,1.685369029265429,1.830205430217926,-0.1448364009524976,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2342.97,65.59729766845703
2018-11-26,1.672202083724292,2.501719652815871,-0.8295175690915784,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2308.5,66.50659942626953
2018-11-27,1.711702920347701,2.185712959828603,-0.4740100394809019,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2338.71,67.089599609375
2018-11-28,1.514198737230658,1.64586819264202,-0.1316694554113615,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2381.12,67.01730346679688
2018-11-29,1.724869865888837,1.81703848467679,-0.09216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2398.56,66.9175033569336
2018-11-30,1.632701247100884,1.777537648053382,-0.1448364009524978,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2392.5,66.0697021484375
2018-12-03,1.527365682771795,1.698535974806565,-0.17117029203477,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2441.19,66.706298828125
2018-12-04,1.408863172901569,1.632701247100884,-0.2238380741993147,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2443.38,66.5521011352539
2018-12-05,1.395696227360433,1.553699573854067,-0.1580033464936339,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2445.55,66.80999755859375
2018-12-06,1.514198737230658,1.461530955066114,0.05266778216454449,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2412.31,66.48819732666016
2018-12-07,1.64586819264202,1.553699573854067,0.09216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2431.29,66.81230163574219
2018-12-10,2.09354434104065,2.146212123205194,-0.05266778216454471,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2396.84,66.32589721679688
2018-12-11,1.738036811429973,2.040876558876105,-0.3028397474461317,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2394.26,66.65390014648438
2018-12-12,1.527365682771795,1.593200410477476,-0.06583472770568077,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2370.35,66.36620330810547
2018-12-13,1.711702920347701,1.606367356018612,0.1053355643290894,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2378.5,66.37740325927734
2018-12-14,1.724869865888837,2.001375722252697,-0.2765058563638596,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2365.69,66.31590270996094
2018-12-17,2.133045177664058,2.409551034027917,-0.2765058563638592,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2359.13,66.64070129394531
2018-12-18,2.080377395499514,1.882873212382471,0.1975041831170425,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2350.29,66.63739776611328
2018-12-19,1.593200410477476,1.869706266841335,-0.2765058563638594,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2358.58,67.39520263671875
2018-12-20,2.238380741993147,2.343716306322237,-0.1053355643290894,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2352.88,67.41200256347656
2018-12-21,2.909894964591091,1.830205430217926,1.079689534373165,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2347.17,68.24749755859375
2018-12-24,2.462218816192462,2.67288994485064,-0.2106711286581784,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2322.27,68.7208023071289
2018-12-25,2.962562746755636,2.988896637837909,-0.02633389108227258,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2290.86,68.61380004882812
2018-12-26,2.883561073508819,2.409551034027917,0.4740100394809019,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2308.85,68.72039794921875
2018-12-27,3.713078642600397,3.370738058530857,0.3423405840695399,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2327.81,68.64790344238281
2018-12-28,3.871081989094031,3.160066929872678,0.7110150592213529,Рабочий,1,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,2358.5,69.55719757080078
2018-12-31,0.003635527365022803,4.623359622252196e-07,0.003635065029060578,Выходной,0,0,0,0,0,0,0,0,0,80.9,17.5865003152647,67.7832495905018,14.6302500942335,8.87825976514438,68.0762976150015,11211.8876953125,4.871,165825907084.227,2.87829723647884,0.0,69.52120208740234
2019-01-01,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,0.0,69.17400360107422
2019-01-02,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,0.0,68.89250183105469
2019-01-03,0.01818247710621397,0.07794543213324547,-0.05976295502703149,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2375.6,69.02580261230469
2019-01-04,0.007365565936732647,0.0009124851697863056,0.006453080766946341,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2406.5,68.85910034179688
2019-01-07,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,0.0,67.56600189208984
2019-01-08,0.006095640889325412,0.001897445384386151,0.004198195504939261,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2389.69,66.74829864501953
2019-01-09,1.685369029265429,2.198879905369739,-0.5135108761043103,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2414.13,66.8864974975586
2019-01-10,1.975041831170424,1.790704593594518,0.1843372375759063,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2434.15,66.65270233154297
2019-01-11,2.014542667793833,1.527365682771795,0.487176985022038,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2444.45,66.86720275878906
2019-01-14,1.777537648053382,1.790704593594518,-0.01316694554113607,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2440.15,66.85220336914062
2019-01-15,2.15937906874633,1.593200410477476,0.5661786582688548,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2439.55,66.98539733886719
2019-01-16,1.225853064499781,1.975041831170424,-0.7491887666706434,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2434.6,67.01349639892578
2019-01-17,1.487864846148386,1.304974738404699,0.1828901077436875,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2447.64,66.31600189208984
2019-01-18,1.487864846148386,1.47469790060725,0.01316694554113607,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2473.61,66.3467025756836
2019-01-21,1.830205430217926,1.856539321300199,-0.02633389108227235,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2468.25,66.20490264892578
2019-01-22,2.396384088486781,1.790704593594518,0.6056794948922635,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2468.73,66.3635025024414
2019-01-23,1.47469790060725,1.206383780923646,0.2683141196836039,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2491.49,66.4761962890625
2019-01-24,1.29307876026168,1.593200410477476,-0.3001216502157957,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2482.71,66.03710174560547
2019-01-25,1.961874885629288,2.040876558876105,-0.07900167324681684,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2498.23,65.73040008544922
2019-01-28,1.64586819264202,2.001375722252697,-0.3555075296106767,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2476.81,65.74629974365234
2019-01-29,1.501031791689522,1.408863172901569,0.09216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2498.35,66.20980072021484
2019-01-30,1.698535974806565,1.527365682771795,0.17117029203477,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2511.86,65.96330261230469
2019-01-31,1.751203756971109,1.619534301559748,0.1316694554113615,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2521.1,65.41439819335938
2019-02-01,1.566866519395203,1.619534301559748,-0.05266778216454471,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2521.7,65.36329650878906
2019-02-04,1.527365682771795,2.67288994485064,-1.145524262078846,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2523.52,65.45179748535156
2019-02-05,1.422030118442705,1.435197063983842,-0.01316694554113629,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2547.27,65.54129791259766
2019-02-06,1.343028445195888,1.343028445195888,0.0,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2539.73,65.60710144042969
2019-02-07,1.47469790060725,1.316694554113616,0.1580033464936339,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2509.89,65.77749633789062
2019-02-08,1.64586819264202,1.329861499654752,0.3160066929872678,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2502.82,65.8936996459961
2019-02-11,1.593200410477476,1.790704593594518,-0.1975041831170423,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2510.22,65.40029907226562
2019-02-12,2.514886598357007,1.593200410477476,0.9216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2533.32,65.77030181884766
2019-02-13,1.659035138183156,1.47469790060725,0.1843372375759063,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2485.76,65.8301010131836
2019-02-14,1.856539321300199,1.47469790060725,0.3818414206929486,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2460.82,66.51580047607422
2019-02-15,1.81703848467679,1.777537648053382,0.03950083662340842,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2490.16,66.6229019165039
2019-02-18,1.593200410477476,2.172546014287466,-0.5793456038099909,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2472.41,66.2052993774414
2019-02-19,1.343028445195888,1.20649949463495,0.1365289505609386,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2458.55,66.20269775390625
2019-02-20,1.935540994547016,1.435197063983842,0.500343930563174,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2487.82,65.76570129394531
2019-02-21,1.830205430217926,1.869706266841335,-0.03950083662340864,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2470.23,65.62989807128906
2019-02-22,1.764370702512245,2.514886598357007,-0.7505158958447613,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2488.63,65.64990234375
2019-02-25,2.027709613334969,2.593888271603824,-0.5661786582688548,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2494.63,65.40450286865234
2019-02-26,1.961874885629288,1.724869865888837,0.237005019740451,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2494.02,65.56790161132812
2019-02-27,1.698535974806565,1.751203756971109,-0.05266778216454471,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2490.65,65.64810180664062
2019-02-28,2.462218816192462,1.935540994547016,0.5266778216454464,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2485.27,65.72579956054688
2019-03-01,1.698535974806565,1.540532628312931,0.1580033464936339,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2478.01,65.82559967041016
2019-03-04,1.553699573854067,1.98820877671156,-0.4345092028574935,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2473.79,65.82469940185547
2019-03-05,1.606367356018612,1.856539321300199,-0.250171965281587,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2466.23,65.65910339355469
2019-03-06,1.514198737230658,1.234460887258527,0.2797378499721312,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2494.04,65.78939819335938
2019-03-07,1.751203756971109,1.553699573854067,0.1975041831170425,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2476.64,65.92410278320312
2019-03-08,0.0,0.0,0.0,Выходной,0,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,0.0,66.25389862060547
2019-03-11,2.119878232122922,1.909207103464743,0.2106711286581784,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2465.94,66.34970092773438
2019-03-12,2.633389108227232,2.988896637837909,-0.3555075296106764,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2468.25,65.83110046386719
2019-03-13,1.514198737230658,1.803871539135654,-0.2896728019049957,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2470.61,65.58350372314453
2019-03-14,1.724869865888837,1.448364009524978,0.2765058563638594,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2457.79,65.33769989013672
2019-03-15,1.64586819264202,1.685369029265429,-0.03950083662340864,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2476.73,65.44309997558594
2019-03-18,1.685369029265429,1.830205430217926,-0.1448364009524976,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2483.7,64.7957992553711
2019-03-19,1.408863172901569,1.501031791689522,-0.09216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2493.28,64.33059692382812
2019-03-20,1.382529281819297,1.711702920347701,-0.3291736385284041,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2504.23,64.3302001953125
2019-03-21,2.054043504417241,1.869706266841335,0.184337237575906,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2507.81,63.80070114135742
2019-03-22,1.260321624310782,1.711702920347701,-0.4513812960369188,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2492.7,63.79399871826172
2019-03-25,2.330549360781101,2.988896637837909,-0.6583472770568082,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2497.59,64.50129699707031
2019-03-26,1.313345351858545,1.659035138183156,-0.3456897863246118,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2512.63,64.01950073242188
2019-03-27,1.724869865888837,1.540532628312931,0.1843372375759063,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2487.48,64.30690002441406
2019-03-28,2.040876558876105,2.26471463307542,-0.2238380741993149,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2492.4,64.81559753417969
2019-03-29,3.094232202166998,2.014542667793833,1.079689534373165,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2497.1,64.90869903564453
2019-04-01,1.47469790060725,3.133733038790406,-1.659035138183156,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2521.25,65.60220336914062
2019-04-02,1.254440684900794,1.501031791689522,-0.2465911067887283,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2527.77,65.21109771728516
2019-04-03,1.580033464936339,1.382529281819297,0.1975041831170423,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2532.32,65.31659698486328
2019-04-04,1.803871539135654,1.975041831170424,-0.17117029203477,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2535.5,65.18280029296875
2019-04-05,2.15937906874633,1.448364009524978,0.7110150592213527,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2540.99,65.39289855957031
2019-04-08,1.685369029265429,1.790704593594518,-0.1053355643290892,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2560.07,65.3634033203125
2019-04-09,1.724869865888837,1.632701247100884,0.09216861878795313,Рабочий,1,0,0,0,0,0,0,0,0,82.6,17.639402169887,67.2972984998669,15.063299330246,8.88162945666663,69.7003785297281,11447.701171875,4.513,129321947358.677,4.47036660760173,2570.28,64.87419891357422
